COMMAND     PID  USER   FD      TYPE             DEVICE SIZE/OFF    NODE NAME
gksu      17852 sedna  mem       REG                8,1   330904  140507 /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.4002.0
gksu      17852 sedna  mem       REG                8,1  4428264  140710 /usr/lib/x86_64-linux-gnu/libgtk-x11-2.0.so.0.2400.27
gksu      17852 sedna  mem       REG                8,1    69720  930903 /usr/lib/libgksu2.so.0.0.2
gksu      17852 sedna  mem       REG                8,1   149120  524572 /lib/x86_64-linux-gnu/ld-2.19.so
gksu      17852 sedna  mem       REG                8,1   336528  661829 /usr/share/glib-2.0/schemas/gschemas.compiled
gksu      17852 sedna  DEL       REG                8,1           785762 /home/sedna/.config/dconf/user
gksu      17852 sedna  DEL       REG               0,21            41471 /run/user/1000/dconf/user
gksu      17852 sedna    0r      CHR                1,3      0t0    6447 /dev/null
gksu      17852 sedna    1w      CHR                1,3      0t0    6447 /dev/null
gksu      17852 sedna    2w      REG                8,1     4429  785346 /home/sedna/.xsession-errors
gksu      17852 sedna    3u     unix 0x0000000000000000      0t0   41159 socket
gksu      17852 sedna    4u     0000                0,9        0    6402 anon_inode
gksu      17852 sedna    5u     0000                0,9        0    6402 anon_inode
gksu      17852 sedna    6u     unix 0x0000000000000000      0t0   41415 socket
gksu      17852 sedna    7u     unix 0x0000000000000000      0t0   41429 socket
gksu      17852 sedna    8u     0000                0,9        0    6402 anon_inode
gksu      17852 sedna    9w      REG                8,1       50  317535 /tmp/libgksu-uMYy7T/.Xauthority
gksu      17852 sedna   10r      REG                8,1       50  785263 /home/sedna/.Xauthority
gksu      17852 sedna   11r     FIFO                0,8      0t0   41563 pipe
gksu      17852 sedna   13r     FIFO                0,8      0t0   41564 pipe
gksu      17852 sedna   14w     FIFO                0,8      0t0   41564 pipe
zeitgeist 17854 sedna  cwd       DIR                8,1     4096       2 /
zeitgeist 17854 sedna  rtd       DIR                8,1     4096       2 /
zeitgeist 17854 sedna  txt       REG                8,1   201672  918618 /usr/bin/zeitgeist-daemon
zeitgeist 17854 sedna  mem       REG                8,1    52448  139205 /usr/lib/x86_64-linux-gnu/gio/modules/libdconfsettings.so
zeitgeist 17854 sedna  mem       REG                8,1    31792  524739 /lib/x86_64-linux-gnu/librt-2.19.so
zeitgeist 17854 sedna  mem       REG                8,1   281552  524612 /lib/x86_64-linux-gnu/libdbus-1.so.3.7.6
zeitgeist 17854 sedna  mem       REG                8,1    38920  524669 /lib/x86_64-linux-gnu/libnih-dbus.so.1.0.0
zeitgeist 17854 sedna  mem       REG                8,1    96280  524671 /lib/x86_64-linux-gnu/libnih.so.1.0.0
zeitgeist 17854 sedna  mem       REG                8,1   108480  524603 /lib/x86_64-linux-gnu/libcgmanager.so.0.0.0
zeitgeist 17854 sedna  mem       REG                8,1    67600  524761 /lib/x86_64-linux-gnu/libudev.so.1.3.5
zeitgeist 17854 sedna  mem       REG                8,1   237504  139594 /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
zeitgeist 17854 sedna  mem       REG                8,1   202696  139210 /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
zeitgeist 17854 sedna  mem       REG                8,1  1071552  524651 /lib/x86_64-linux-gnu/libm-2.19.so
zeitgeist 17854 sedna  mem       REG                8,1    90080  524625 /lib/x86_64-linux-gnu/libgcc_s.so.1
zeitgeist 17854 sedna  mem       REG                8,1   979056  141291 /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19
zeitgeist 17854 sedna  mem       REG                8,1   134456  141117 /usr/lib/x86_64-linux-gnu/libproxy.so.1.0.0
zeitgeist 17854 sedna  mem       REG                8,1   118392  139209 /usr/lib/x86_64-linux-gnu/gio/modules/libgioremote-volume-monitor.so
zeitgeist 17854 sedna  mem       REG                8,1   252032  524714 /lib/x86_64-linux-gnu/libpcre.so.3.13.1
zeitgeist 17854 sedna  mem       REG                8,1    30944  140302 /usr/lib/x86_64-linux-gnu/libffi.so.6.0.1
zeitgeist 17854 sedna  mem       REG                8,1   101240  524737 /lib/x86_64-linux-gnu/libresolv-2.19.so
zeitgeist 17854 sedna  mem       REG                8,1   134296  524741 /lib/x86_64-linux-gnu/libselinux.so.1
zeitgeist 17854 sedna  mem       REG                8,1   100728  524776 /lib/x86_64-linux-gnu/libz.so.1.2.8
zeitgeist 17854 sedna  mem       REG                8,1    14664  524615 /lib/x86_64-linux-gnu/libdl-2.19.so
zeitgeist 17854 sedna  mem       REG                8,1  1840928  524598 /lib/x86_64-linux-gnu/libc-2.19.so
zeitgeist 17854 sedna  mem       REG                8,1   141574  524731 /lib/x86_64-linux-gnu/libpthread-2.19.so
zeitgeist 17854 sedna  mem       REG                8,1   754880  141277 /usr/lib/x86_64-linux-gnu/libsqlite3.so.0.8.6
zeitgeist 17854 sedna  mem       REG                8,1  1078368  524629 /lib/x86_64-linux-gnu/libglib-2.0.so.0.4002.0
zeitgeist 17854 sedna  mem       REG                8,1   330904  140507 /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.4002.0
zeitgeist 17854 sedna  mem       REG                8,1  1513096  140446 /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.4002.0
zeitgeist 17854 sedna  mem       REG                8,1    14592  140473 /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.4002.0
zeitgeist 17854 sedna  mem       REG                8,1   389376  141665 /usr/lib/x86_64-linux-gnu/libzeitgeist-2.0.so.0.0.0
zeitgeist 17854 sedna  mem       REG                8,1   149120  524572 /lib/x86_64-linux-gnu/ld-2.19.so
zeitgeist 17854 sedna  mem       REG                8,1    26258  139041 /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
zeitgeist 17854 sedna  mem-r     REG                8,1    32768  785746 /home/sedna/.local/share/zeitgeist/activity.sqlite-shm
zeitgeist 17854 sedna    0u      CHR                1,3      0t0    6447 /dev/null
zeitgeist 17854 sedna    1u      CHR                1,3      0t0    6447 /dev/null
zeitgeist 17854 sedna    2u      CHR                1,3      0t0    6447 /dev/null
zeitgeist 17854 sedna    3u     0000                0,9        0    6402 anon_inode
zeitgeist 17854 sedna    4u     unix 0x0000000000000000      0t0   40955 socket
zeitgeist 17854 sedna    5u     0000                0,9        0    6402 anon_inode
zeitgeist 17854 sedna    6ur     REG                8,1  1424384  785745 /home/sedna/.local/share/zeitgeist/activity.sqlite
zeitgeist 17854 sedna    7u      REG                8,1  4452984  785747 /home/sedna/.local/share/zeitgeist/activity.sqlite-wal
zeitgeist 17854 sedna    8ur     REG                8,1    32768  785746 /home/sedna/.local/share/zeitgeist/activity.sqlite-shm
zeitgeist 17854 sedna    9u     unix 0x0000000000000000      0t0   40985 socket
zeitgeist 17862 sedna  cwd       DIR                8,1     4096       2 /
zeitgeist 17862 sedna  rtd       DIR                8,1     4096       2 /
zeitgeist 17862 sedna  txt       REG                8,1   135544  142522 /usr/lib/x86_64-linux-gnu/zeitgeist-fts
zeitgeist 17862 sedna  mem       REG                8,1    52448  139205 /usr/lib/x86_64-linux-gnu/gio/modules/libdconfsettings.so
zeitgeist 17862 sedna  mem       REG                8,1    31792  524739 /lib/x86_64-linux-gnu/librt-2.19.so
zeitgeist 17862 sedna  mem       REG                8,1   281552  524612 /lib/x86_64-linux-gnu/libdbus-1.so.3.7.6
zeitgeist 17862 sedna  mem       REG                8,1    38920  524669 /lib/x86_64-linux-gnu/libnih-dbus.so.1.0.0
zeitgeist 17862 sedna  mem       REG                8,1    96280  524671 /lib/x86_64-linux-gnu/libnih.so.1.0.0
zeitgeist 17862 sedna  mem       REG                8,1   108480  524603 /lib/x86_64-linux-gnu/libcgmanager.so.0.0.0
zeitgeist 17862 sedna  mem       REG                8,1    67600  524761 /lib/x86_64-linux-gnu/libudev.so.1.3.5
zeitgeist 17862 sedna  mem       REG                8,1   237504  139594 /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
zeitgeist 17862 sedna  mem       REG                8,1   202696  139210 /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
zeitgeist 17862 sedna  mem       REG                8,1   118392  139209 /usr/lib/x86_64-linux-gnu/gio/modules/libgioremote-volume-monitor.so
zeitgeist 17862 sedna  mem       REG                8,1 23512848  140760 /usr/lib/x86_64-linux-gnu/libicudata.so.52.1
zeitgeist 17862 sedna  mem       REG                8,1    14664  524615 /lib/x86_64-linux-gnu/libdl-2.19.so
zeitgeist 17862 sedna  mem       REG                8,1   252032  524714 /lib/x86_64-linux-gnu/libpcre.so.3.13.1
zeitgeist 17862 sedna  mem       REG                8,1    30944  140302 /usr/lib/x86_64-linux-gnu/libffi.so.6.0.1
zeitgeist 17862 sedna  mem       REG                8,1   101240  524737 /lib/x86_64-linux-gnu/libresolv-2.19.so
zeitgeist 17862 sedna  mem       REG                8,1   134296  524741 /lib/x86_64-linux-gnu/libselinux.so.1
zeitgeist 17862 sedna  mem       REG                8,1    14592  140473 /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.4002.0
zeitgeist 17862 sedna  mem       REG                8,1  1525776  140774 /usr/lib/x86_64-linux-gnu/libicuuc.so.52.1
zeitgeist 17862 sedna  mem       REG                8,1  2121040  140762 /usr/lib/x86_64-linux-gnu/libicui18n.so.52.1
zeitgeist 17862 sedna  mem       REG                8,1  1071552  524651 /lib/x86_64-linux-gnu/libm-2.19.so
zeitgeist 17862 sedna  mem       REG                8,1    18936  524771 /lib/x86_64-linux-gnu/libuuid.so.1.3.0
zeitgeist 17862 sedna  mem       REG                8,1   100728  524776 /lib/x86_64-linux-gnu/libz.so.1.2.8
zeitgeist 17862 sedna  mem       REG                8,1   141574  524731 /lib/x86_64-linux-gnu/libpthread-2.19.so
zeitgeist 17862 sedna  mem       REG                8,1   754880  141277 /usr/lib/x86_64-linux-gnu/libsqlite3.so.0.8.6
zeitgeist 17862 sedna  mem       REG                8,1  1840928  524598 /lib/x86_64-linux-gnu/libc-2.19.so
zeitgeist 17862 sedna  mem       REG                8,1    90080  524625 /lib/x86_64-linux-gnu/libgcc_s.so.1
zeitgeist 17862 sedna  mem       REG                8,1   979056  141291 /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19
zeitgeist 17862 sedna  mem       REG                8,1  1078368  524629 /lib/x86_64-linux-gnu/libglib-2.0.so.0.4002.0
zeitgeist 17862 sedna  mem       REG                8,1   330904  140507 /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.4002.0
zeitgeist 17862 sedna  mem       REG                8,1  1513096  140446 /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.4002.0
zeitgeist 17862 sedna  mem       REG                8,1   242096  140216 /usr/lib/x86_64-linux-gnu/libdee-1.0.so.4.2.1
zeitgeist 17862 sedna  mem       REG                8,1  2051544  931323 /usr/lib/libxapian.so.22.6.3
zeitgeist 17862 sedna  mem       REG                8,1   389376  141665 /usr/lib/x86_64-linux-gnu/libzeitgeist-2.0.so.0.0.0
zeitgeist 17862 sedna  mem       REG                8,1   149120  524572 /lib/x86_64-linux-gnu/ld-2.19.so
zeitgeist 17862 sedna  mem       REG                8,1    26258  139041 /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
zeitgeist 17862 sedna  mem-r     REG                8,1    32768  785746 /home/sedna/.local/share/zeitgeist/activity.sqlite-shm
zeitgeist 17862 sedna    0u      CHR                1,3      0t0    6447 /dev/null
zeitgeist 17862 sedna    1u      CHR                1,3      0t0    6447 /dev/null
zeitgeist 17862 sedna    2u      CHR                1,3      0t0    6447 /dev/null
zeitgeist 17862 sedna    3u     0000                0,9        0    6402 anon_inode
zeitgeist 17862 sedna    4u     unix 0x0000000000000000      0t0   41162 socket
zeitgeist 17862 sedna    5u     0000                0,9        0    6402 anon_inode
zeitgeist 17862 sedna    6rr     REG                8,1  1424384  785745 /home/sedna/.local/share/zeitgeist/activity.sqlite
zeitgeist 17862 sedna    7u      REG                8,1    90112  785757 /home/sedna/.local/share/zeitgeist/fts.index/record.DB
zeitgeist 17862 sedna    8u      REG                8,1  4452984  785747 /home/sedna/.local/share/zeitgeist/activity.sqlite-wal
zeitgeist 17862 sedna    9ur     REG                8,1    32768  785746 /home/sedna/.local/share/zeitgeist/activity.sqlite-shm
zeitgeist 17862 sedna   10u     unix 0x0000000000000000      0t0   41361 socket
zeitgeist 17862 sedna   11u      REG                8,1  2088960  785760 /home/sedna/.local/share/zeitgeist/fts.index/termlist.DB
zeitgeist 17862 sedna   12u      REG                8,1  1368064  785751 /home/sedna/.local/share/zeitgeist/fts.index/position.DB
zeitgeist 17862 sedna   13u      REG                8,1   917504  785754 /home/sedna/.local/share/zeitgeist/fts.index/postlist.DB
zeitgeist 17862 sedna   14u     0000                0,9        0    6402 anon_inode
zeitgeist 17862 sedna   15r     0000                0,9        0    6402 anon_inode
notificat 17876 sedna  cwd       DIR                8,1     4096       2 /
notificat 17876 sedna  rtd       DIR                8,1     4096       2 /
notificat 17876 sedna  txt       REG                8,1    53320  931405 /usr/lib/mate-panel/notification-area-applet
notificat 17876 sedna  mem       REG                8,1 37506680  939814 /usr/share/icons/hicolor/icon-theme.cache
notificat 17876 sedna  mem       REG                8,1 23347812  681411 /usr/share/icons/gnome/icon-theme.cache
notificat 17876 sedna  mem       REG                8,1   200312  139516 /usr/lib/x86_64-linux-gnu/gtk-2.0/2.10.0/engines/libmurrine.so
notificat 17876 sedna  mem       REG                8,1    52448  139205 /usr/lib/x86_64-linux-gnu/gio/modules/libdconfsettings.so
notificat 17876 sedna  mem       REG                8,1   281552  524612 /lib/x86_64-linux-gnu/libdbus-1.so.3.7.6
notificat 17876 sedna  mem       REG                8,1    38920  524669 /lib/x86_64-linux-gnu/libnih-dbus.so.1.0.0
notificat 17876 sedna  mem       REG                8,1    96280  524671 /lib/x86_64-linux-gnu/libnih.so.1.0.0
notificat 17876 sedna  mem       REG                8,1   108480  524603 /lib/x86_64-linux-gnu/libcgmanager.so.0.0.0
notificat 17876 sedna  mem       REG                8,1    67600  524761 /lib/x86_64-linux-gnu/libudev.so.1.3.5
notificat 17876 sedna  mem       REG                8,1   237504  139594 /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
notificat 17876 sedna  mem       REG                8,1   202696  139210 /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
notificat 17876 sedna  mem       REG                8,1   118392  139209 /usr/lib/x86_64-linux-gnu/gio/modules/libgioremote-volume-monitor.so
notificat 17876 sedna  mem       REG                8,1    90080  524625 /lib/x86_64-linux-gnu/libgcc_s.so.1
notificat 17876 sedna  mem       REG                8,1   979056  141291 /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19
notificat 17876 sedna  mem       REG                8,1   134456  141117 /usr/lib/x86_64-linux-gnu/libproxy.so.1.0.0
notificat 17876 sedna  mem       REG                8,1    73296  139544 /usr/lib/x86_64-linux-gnu/gtk-2.0/modules/liboverlay-scrollbar.so
notificat 17876 sedna  mem       REG                8,1  7220720  931370 /usr/lib/locale/locale-archive
notificat 17876 sedna  mem       REG                8,1    26512  140183 /usr/lib/x86_64-linux-gnu/libdatrie.so.1.3.1
notificat 17876 sedna  mem       REG                8,1   112936  140601 /usr/lib/x86_64-linux-gnu/libgraphite2.so.3.0.1
notificat 17876 sedna  mem       REG                8,1   170064  524620 /lib/x86_64-linux-gnu/libexpat.so.1.6.0
notificat 17876 sedna  mem       REG                8,1    36936  141325 /usr/lib/x86_64-linux-gnu/libthai.so.0.2.0
notificat 17876 sedna  mem       REG                8,1   347024  140738 /usr/lib/x86_64-linux-gnu/libharfbuzz.so.0.927.0
notificat 17876 sedna  mem       REG                8,1    22616  139887 /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
notificat 17876 sedna  mem       REG                8,1    14456  139868 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
notificat 17876 sedna  mem       REG                8,1   252032  524714 /lib/x86_64-linux-gnu/libpcre.so.3.13.1
notificat 17876 sedna  mem       REG                8,1    30944  140302 /usr/lib/x86_64-linux-gnu/libffi.so.6.0.1
notificat 17876 sedna  mem       REG                8,1   101240  524737 /lib/x86_64-linux-gnu/libresolv-2.19.so
notificat 17876 sedna  mem       REG                8,1   134296  524741 /lib/x86_64-linux-gnu/libselinux.so.1
notificat 17876 sedna  mem       REG                8,1    31792  524739 /lib/x86_64-linux-gnu/librt-2.19.so
notificat 17876 sedna  mem       REG                8,1   100728  524776 /lib/x86_64-linux-gnu/libz.so.1.2.8
notificat 17876 sedna  mem       REG                8,1    34912  141608 /usr/lib/x86_64-linux-gnu/libxcb-render.so.0.0.0
notificat 17876 sedna  mem       REG                8,1    10336  141616 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
notificat 17876 sedna  mem       REG                8,1   153936  524726 /lib/x86_64-linux-gnu/libpng12.so.0.50.0
notificat 17876 sedna  mem       REG                8,1   666080  140368 /usr/lib/x86_64-linux-gnu/libfreetype.so.6.11.1
notificat 17876 sedna  mem       REG                8,1   690968  141081 /usr/lib/x86_64-linux-gnu/libpixman-1.so.0.30.2
notificat 17876 sedna  mem       REG                8,1    73288  139891 /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
